requirement_match_ratio,mandatory_requirement_match_ratio,document_completeness_ratio,evidence_strength,missing_requirement_count,critical_gap_count,price_competitiveness,experience_years,compliance_class
0.9258897481479338,0.9580961503316107,0.9487153327084739,0.9994373472525502,1,0,0.757069984654816,15,PARTIALLY_COMPLIANT
0.9081436937803689,0.9661597124928688,0.9902737858564932,0.840830643021556,0,0,0.8833188500482282,13,COMPLIANT
0.581398981618562,0.8612138266742816,0.7157294758971038,0.48176685946731557,1,0,0.9745811232741058,1,PARTIALLY_COMPLIANT
0.6491716189925922,0.6530199271182267,0.2719201519298612,0.27048190891572493,9,2,1.2671145611799992,7,NON_COMPLIANT
0.48555148551085936,0.38037521176377465,0.23752464429619677,0.33682373174258695,5,2,0.7462256519846745,0,NON_COMPLIANT
0.84086270964544,0.8652500747052132,0.6381756282097498,0.6604598490139866,2,0,1.3131640516450978,10,PARTIALLY_COMPLIANT
0.9466039655667916,0.9551112085565971,0.9766782296970482,0.8955893637659915,0,0,1.1242088632152556,4,COMPLIANT
0.9365324912465418,0.952047576607474,0.9290979519399789,0.9715921617738852,0,0,1.033675581525198,9,COMPLIANT
0.4310273322132714,0.23833757548870405,0.21170231231811323,0.2759641775648858,6,3,1.0653984851469644,3,NON_COMPLIANT
0.848158871450946,0.8564837785548627,0.8228139523773265,0.4125084931046137,2,1,1.3946886840437946,10,NON_COMPLIANT
0.9454735976573732,0.9574499868074622,0.954312347249208,0.9364813022034186,1,0,1.0538404673704578,6,COMPLIANT
0.9267485520320892,0.9578488841358096,0.9065928947863109,0.7506487560959116,1,0,1.1031006398965306,19,COMPLIANT
0.5638136470760174,0.8506765673515493,0.5431925088229168,0.5767117849976364,1,1,1.2880134023276362,6,PARTIALLY_COMPLIANT
0.6349509620424424,0.601551994505273,0.4595288605068304,0.13621987579350084,3,2,0.9694685150098856,1,NON_COMPLIANT
0.5997215633050719,0.8761989590330466,0.8167773447280684,0.5521126788535387,4,0,0.6064254911004984,2,PARTIALLY_COMPLIANT
0.2550916600324667,0.5134241547552523,0.20794790014751405,0.15783075591855003,4,1,0.6635356949331235,3,NON_COMPLIANT
0.5219999731077929,0.3754883651777772,0.26668331903809817,0.3955906383754144,4,4,1.3967600477056257,4,NON_COMPLIANT
0.7755801885521788,0.8499260341276861,0.6225136154850835,0.5554225719971859,1,0,0.8695718302774638,12,PARTIALLY_COMPLIANT
0.9296401874975705,0.9723891582286546,0.9329339633606992,0.8981741809698484,0,0,1.0808098076643589,19,COMPLIANT
0.6283268459375639,0.38326699770038286,0.36368883154903175,0.13017997419186544,7,2,0.9133633959439447,8,NON_COMPLIANT
0.47737798614958665,0.5099827074047889,0.18801407639386344,0.49606912216737276,7,3,0.5970693281549366,5,NON_COMPLIANT
0.8392271146997626,0.7668237705191261,0.5971413307543085,0.5828341568993574,4,1,0.6805548808830424,4,PARTIALLY_COMPLIANT
0.8862024555756249,0.9539268121396399,0.9034607103774497,0.9369129561412445,1,0,1.0700089000791064,11,COMPLIANT
0.48465739135790037,0.4368909595851408,0.1631044919555971,0.411299954474014,4,1,0.634755551181933,2,NON_COMPLIANT
0.6356886864618134,0.7482775529272534,0.5769990034346898,0.7222495932490685,4,1,0.7621375250458438,11,PARTIALLY_COMPLIANT
0.6235647862675403,0.9163539704471109,0.6462365821371887,0.6626093534329018,1,1,1.3778348672978664,2,PARTIALLY_COMPLIANT
0.8652631792751524,0.9524576314362355,0.8507971253732293,0.8320174211214144,1,0,0.7122134414703165,15,COMPLIANT
0.9906029941323797,0.9853009503832012,0.9446755968935059,0.7624605069457354,0,0,0.9482305761776498,3,COMPLIANT
0.3148409558070191,0.5303067108333461,0.44243417001342367,0.2866454491208503,4,3,1.1191515515743273,4,NON_COMPLIANT
0.20459188427836034,0.35830888716583154,0.11531209111888144,0.1376431874950238,3,2,1.0035585463255225,6,NON_COMPLIANT
0.9740953224605868,0.9520957608358128,0.9128774313853182,0.7920509139416295,0,0,1.0550573831686396,5,COMPLIANT
0.3785341512939865,0.5082832443286418,0.30103520080871393,0.19628598771329664,9,4,0.7327698562385989,7,NON_COMPLIANT
0.8926087583560643,0.9997387477286953,0.9949838377832715,0.8601847602710659,0,0,1.0128249564707266,10,COMPLIANT
0.5507024660436409,0.9181080893837862,0.655326093471817,0.4836009578716288,3,0,1.0298482072028883,14,PARTIALLY_COMPLIANT
